record_id,source,issue_type,decision,reason,original_value,corrected_value
schedules#507242,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#507293,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#507584,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#481603,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#503431,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#481757,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#489363,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#416926,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410837,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#489154,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#487772,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#487582,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#477079,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#405191,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#436517,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#476619,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#407193,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#474364,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#475964,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437273,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#408790,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#473963,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437616,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#541718,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#437971,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#524577,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#530274,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#528670,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#440056,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#420655,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#417871,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#419465,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#421362,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#412002,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#478932,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#427432,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#419778,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#411109,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#414614,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#410415,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#420428,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#416338,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#422550,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#480297,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#524471,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#417995,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#408084,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#419911,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#444955,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#423994,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#438326,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#440684,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#440306,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#464029,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465097,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#430704,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#488381,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465596,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#544501,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#465672,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#545482,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#436806,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#534242,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#434647,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#474766,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#536276,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
schedules#422022,schedules,MISSING_VALUE,INVESTIGATE,'day' field is None — journey-day offset unknown; cannot determine midnight crossings without it,None,
