service_date,station,source_train,target_train,source_arr_delay,target_arr_delay,gap_minutes,risk_score,risk_band,warning_priority,alert_message
2024-09-16,UBC,12459,14816,51.0,18.0,26.0,0.5058139728816797,ELEVATED,MODERATE,UBC: Train 12459 may propagate delay to Train 14816 (risk 50.6%)
2024-09-06,EE,12703,22883,51.0,38.0,26.0,0.5058139728816797,ELEVATED,MODERATE,EE: Train 12703 may propagate delay to Train 22883 (risk 50.6%)
2024-09-11,SRJ,15017,12428,51.0,10.0,24.0,0.5058139728816797,ELEVATED,MODERATE,SRJ: Train 15017 may propagate delay to Train 12428 (risk 50.6%)
2024-09-10,KZT,16525,22628,51.0,7.0,25.0,0.5058139728816797,ELEVATED,MODERATE,KZT: Train 16525 may propagate delay to Train 22628 (risk 50.6%)
2024-09-23,CD,20494,11401,50.0,53.0,24.0,0.5058139728816797,ELEVATED,MODERATE,CD: Train 20494 may propagate delay to Train 11401 (risk 50.6%)
2024-09-29,KSNG,18108,18107,50.0,15.0,23.0,0.5058139728816797,ELEVATED,MODERATE,KSNG: Train 18108 may propagate delay to Train 18107 (risk 50.6%)
2024-09-20,NDD,18046,12717,50.0,54.0,25.0,0.5058139728816797,ELEVATED,MODERATE,NDD: Train 18046 may propagate delay to Train 12717 (risk 50.6%)
2024-09-16,TNGL,18047,16545,50.0,11.0,22.0,0.5058139728816797,ELEVATED,MODERATE,TNGL: Train 18047 may propagate delay to Train 16545 (risk 50.6%)
2024-09-05,PNP,12446,14217,50.0,35.0,25.0,0.5058139728816797,ELEVATED,MODERATE,PNP: Train 12446 may propagate delay to Train 14217 (risk 50.6%)
2024-09-04,JPE,13176,13147,50.0,17.0,25.0,0.5058139728816797,ELEVATED,MODERATE,JPE: Train 13176 may propagate delay to Train 13147 (risk 50.6%)
2024-09-22,PDT,8551,7470,50.0,10.0,23.0,0.5058139728816797,ELEVATED,MODERATE,PDT: Train 8551 may propagate delay to Train 7470 (risk 50.6%)
2024-09-07,MKA,12568,12303,49.0,23.0,25.0,0.5058139728816797,ELEVATED,MODERATE,MKA: Train 12568 may propagate delay to Train 12303 (risk 50.6%)
2024-09-14,ROZA,15274,15273,49.0,13.0,26.0,0.5058139728816797,ELEVATED,MODERATE,ROZA: Train 15274 may propagate delay to Train 15273 (risk 50.6%)
2024-09-10,HSRA,11014,20641,49.0,7.0,25.0,0.5058139728816797,ELEVATED,MODERATE,HSRA: Train 11014 may propagate delay to Train 20641 (risk 50.6%)
2024-09-17,DPU,15604,15669,49.0,39.0,26.0,0.5058139728816797,ELEVATED,MODERATE,DPU: Train 15604 may propagate delay to Train 15669 (risk 50.6%)
2024-09-16,BTJL,6601,12620,49.0,72.0,23.0,0.5058139728816797,ELEVATED,MODERATE,BTJL: Train 6601 may propagate delay to Train 12620 (risk 50.6%)
2024-09-28,LTHR,18309,18612,49.0,44.0,23.0,0.5058139728816797,ELEVATED,MODERATE,LTHR: Train 18309 may propagate delay to Train 18612 (risk 50.6%)
2024-09-21,DWP,17487,18045,49.0,43.0,24.0,0.5058139728816797,ELEVATED,MODERATE,DWP: Train 17487 may propagate delay to Train 18045 (risk 50.6%)
2024-09-07,SSM,12311,13009,48.0,70.0,24.0,0.5058139728816797,ELEVATED,MODERATE,SSM: Train 12311 may propagate delay to Train 13009 (risk 50.6%)
2024-09-19,NNW,13238,19019,48.0,40.0,22.0,0.5058139728816797,ELEVATED,MODERATE,NNW: Train 13238 may propagate delay to Train 19019 (risk 50.6%)
2024-09-20,MYR,12149,12167,48.0,25.0,22.0,0.5058139728816797,ELEVATED,MODERATE,MYR: Train 12149 may propagate delay to Train 12167 (risk 50.6%)
2024-09-16,AUB,15483,13245,48.0,27.0,24.0,0.5058139728816797,ELEVATED,MODERATE,AUB: Train 15483 may propagate delay to Train 13245 (risk 50.6%)
2024-09-09,BV,11123,15007,48.0,40.0,24.0,0.5058139728816797,ELEVATED,MODERATE,BV: Train 11123 may propagate delay to Train 15007 (risk 50.6%)
2024-09-03,PAK,17247,12770,48.0,74.0,26.0,0.5058139728816797,ELEVATED,MODERATE,PAK: Train 17247 may propagate delay to Train 12770 (risk 50.6%)
2024-09-19,MW,14005,14006,48.0,7.0,22.0,0.5058139728816797,ELEVATED,MODERATE,MW: Train 14005 may propagate delay to Train 14006 (risk 50.6%)
2024-09-30,NZB,17058,17642,48.0,34.0,26.0,0.5058139728816797,ELEVATED,MODERATE,NZB: Train 17058 may propagate delay to Train 17642 (risk 50.6%)
2024-09-05,GMR,13005,12333,48.0,33.0,24.0,0.5058139728816797,ELEVATED,MODERATE,GMR: Train 13005 may propagate delay to Train 12333 (risk 50.6%)
2024-09-07,KKDE,12011,22429,48.0,36.0,25.0,0.5058139728816797,ELEVATED,MODERATE,KKDE: Train 12011 may propagate delay to Train 22429 (risk 50.6%)
2024-09-07,GOTN,14707,22422,48.0,14.0,24.0,0.5058139728816797,ELEVATED,MODERATE,GOTN: Train 14707 may propagate delay to Train 22422 (risk 50.6%)
2024-09-02,NOMD,12022,18416,48.0,14.0,23.0,0.5058139728816797,ELEVATED,MODERATE,NOMD: Train 12022 may propagate delay to Train 18416 (risk 50.6%)
2024-09-29,VZM,12839,12845,48.0,58.0,25.0,0.5058139728816797,ELEVATED,MODERATE,VZM: Train 12839 may propagate delay to Train 12845 (risk 50.6%)
2024-09-01,DNR,13483,12505,48.0,23.0,23.0,0.5058139728816797,ELEVATED,MODERATE,DNR: Train 13483 may propagate delay to Train 12505 (risk 50.6%)
2024-09-16,TUNI,17479,18045,47.0,49.0,26.0,0.5058139728816797,ELEVATED,MODERATE,TUNI: Train 17479 may propagate delay to Train 18045 (risk 50.6%)
2024-09-30,CD,16094,12592,47.0,42.0,22.0,0.5058139728816797,ELEVATED,MODERATE,CD: Train 16094 may propagate delay to Train 12592 (risk 50.6%)
2024-09-08,TDD,12842,22808,47.0,25.0,22.0,0.5058139728816797,ELEVATED,MODERATE,TDD: Train 12842 may propagate delay to Train 22808 (risk 50.6%)
2024-09-04,RJY,7466,17221,47.0,32.0,23.0,0.5058139728816797,ELEVATED,MODERATE,RJY: Train 7466 may propagate delay to Train 17221 (risk 50.6%)
2024-09-20,RPJ,14526,13308,47.0,13.0,26.0,0.5058139728816797,ELEVATED,MODERATE,RPJ: Train 14526 may propagate delay to Train 13308 (risk 50.6%)
2024-09-19,JUC,22479,14674,47.0,27.0,25.0,0.5058139728816797,ELEVATED,MODERATE,JUC: Train 22479 may propagate delay to Train 14674 (risk 50.6%)
2024-09-05,KOU,12798,17654,47.0,17.0,25.0,0.5058139728816797,ELEVATED,MODERATE,KOU: Train 12798 may propagate delay to Train 17654 (risk 50.6%)
2024-09-13,NGN,13202,12139,47.0,45.0,22.0,0.5058139728816797,ELEVATED,MODERATE,NGN: Train 13202 may propagate delay to Train 12139 (risk 50.6%)
2024-09-10,TIR,19577,12602,47.0,17.0,24.0,0.5058139728816797,ELEVATED,MODERATE,TIR: Train 19577 may propagate delay to Train 12602 (risk 50.6%)
2024-09-17,DR,11019,12139,47.0,14.0,22.0,0.5058139728816797,ELEVATED,MODERATE,DR: Train 11019 may propagate delay to Train 12139 (risk 50.6%)
2024-09-20,MNI,10104,12619,47.0,17.0,24.0,0.5058139728816797,ELEVATED,MODERATE,MNI: Train 10104 may propagate delay to Train 12619 (risk 50.6%)
2024-09-21,KKDE,11058,12920,47.0,33.0,26.0,0.5058139728816797,ELEVATED,MODERATE,KKDE: Train 11058 may propagate delay to Train 12920 (risk 50.6%)
2024-09-14,GGR,14801,19609,47.0,18.0,24.0,0.5058139728816797,ELEVATED,MODERATE,GGR: Train 14801 may propagate delay to Train 19609 (risk 50.6%)
2024-09-03,NMZ,15483,13247,47.0,45.0,26.0,0.5058139728816797,ELEVATED,MODERATE,NMZ: Train 15483 may propagate delay to Train 13247 (risk 50.6%)
2024-09-28,SZM,11057,14054,47.0,56.0,23.0,0.5058139728816797,ELEVATED,MODERATE,SZM: Train 11057 may propagate delay to Train 14054 (risk 50.6%)
2024-09-20,MCI,12724,17012,46.0,39.0,22.0,0.5058139728816797,ELEVATED,MODERATE,MCI: Train 12724 may propagate delay to Train 17012 (risk 50.6%)
2024-09-08,VAK,12659,12696,46.0,9.0,24.0,0.5058139728816797,ELEVATED,MODERATE,VAK: Train 12659 may propagate delay to Train 12696 (risk 50.6%)
2024-09-02,DLK,15483,13245,46.0,34.0,23.0,0.5058139728816797,ELEVATED,MODERATE,DLK: Train 15483 may propagate delay to Train 13245 (risk 50.6%)
2024-09-30,SRE,15211,14650,46.0,30.0,23.0,0.5058139728816797,ELEVATED,MODERATE,SRE: Train 15211 may propagate delay to Train 14650 (risk 50.6%)
2024-09-29,AGC,19326,18478,46.0,20.0,24.0,0.5058139728816797,ELEVATED,MODERATE,AGC: Train 19326 may propagate delay to Train 18478 (risk 50.6%)
2024-09-10,AKP,17239,12839,46.0,50.0,25.0,0.5058139728816797,ELEVATED,MODERATE,AKP: Train 17239 may propagate delay to Train 12839 (risk 50.6%)
2024-09-21,BV,15203,12556,46.0,19.0,23.0,0.5058139728816797,ELEVATED,MODERATE,BV: Train 15203 may propagate delay to Train 12556 (risk 50.6%)
2024-09-24,DNR,12333,13483,46.0,22.0,23.0,0.5058139728816797,ELEVATED,MODERATE,DNR: Train 12333 may propagate delay to Train 13483 (risk 50.6%)
2024-09-04,RJY,20811,12704,46.0,10.0,24.0,0.5058139728816797,ELEVATED,MODERATE,RJY: Train 20811 may propagate delay to Train 12704 (risk 50.6%)
2024-09-11,PCOI,13202,15232,46.0,40.0,24.0,0.5058139728816797,ELEVATED,MODERATE,PCOI: Train 13202 may propagate delay to Train 15232 (risk 50.6%)
2024-09-28,KIUL,13508,12326,15.0,9.0,9.0,0.5058100841727178,ELEVATED,MODERATE,KIUL: Train 13508 may propagate delay to Train 12326 (risk 50.6%)
2024-09-04,KIUL,13043,28181,8.0,2.0,10.0,0.5058100841727178,ELEVATED,MODERATE,KIUL: Train 13043 may propagate delay to Train 28181 (risk 50.6%)
2024-09-15,KIUL,13331,12317,6.0,2.0,8.0,0.5058100841727178,ELEVATED,MODERATE,KIUL: Train 13331 may propagate delay to Train 12317 (risk 50.6%)
2024-09-10,CLX,12840,17644,3.0,39.0,1.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12840 may propagate delay to Train 17644 (risk 50.6%)
2024-09-24,CLX,17487,12760,2.0,17.0,20.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 17487 may propagate delay to Train 12760 (risk 50.6%)
2024-09-04,CLX,12615,12603,0.0,87.0,12.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12615 may propagate delay to Train 12603 (risk 50.6%)
2024-09-29,CLX,17247,12839,0.0,54.0,5.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 17247 may propagate delay to Train 12839 (risk 50.6%)
2024-09-13,CLX,12734,17210,0.0,19.0,20.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12734 may propagate delay to Train 17210 (risk 50.6%)
2024-09-25,CLX,12733,17488,0.0,35.0,6.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12733 may propagate delay to Train 17488 (risk 50.6%)
2024-09-09,CLX,12604,17248,0.0,9.0,9.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12604 may propagate delay to Train 17248 (risk 50.6%)
2024-09-22,CLX,12615,17655,0.0,20.0,10.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12615 may propagate delay to Train 17655 (risk 50.6%)
2024-09-12,CLX,12733,17247,0.0,24.0,9.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12733 may propagate delay to Train 17247 (risk 50.6%)
2024-09-15,CLX,12733,17247,0.0,16.0,1.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 12733 may propagate delay to Train 17247 (risk 50.6%)
2024-09-07,CLX,7154,12763,0.0,27.0,1.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 7154 may propagate delay to Train 12763 (risk 50.6%)
2024-09-28,CLX,16032,17644,0.0,21.0,1.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 16032 may propagate delay to Train 17644 (risk 50.6%)
2024-09-16,CLX,17656,17209,0.0,33.0,3.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 17656 may propagate delay to Train 17209 (risk 50.6%)
2024-09-17,CLX,17210,13433,0.0,43.0,17.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 17210 may propagate delay to Train 13433 (risk 50.6%)
2024-09-30,CLX,17247,17209,0.0,22.0,17.0,0.5058094820731065,ELEVATED,MODERATE,CLX: Train 17247 may propagate delay to Train 17209 (risk 50.6%)
2024-09-23,LNL,22105,12124,15.0,10.0,3.0,0.5058071016299543,ELEVATED,MODERATE,LNL: Train 22105 may propagate delay to Train 12124 (risk 50.6%)
2024-09-25,LNL,22106,22717,10.0,7.0,6.0,0.5058071016299543,ELEVATED,MODERATE,LNL: Train 22106 may propagate delay to Train 22717 (risk 50.6%)
2024-09-23,LNL,22732,22943,6.0,11.0,4.0,0.5058071016299543,ELEVATED,MODERATE,LNL: Train 22732 may propagate delay to Train 22943 (risk 50.6%)
2024-09-20,ETW,14164,12303,23.0,34.0,15.0,0.5058054925733583,ELEVATED,MODERATE,ETW: Train 14164 may propagate delay to Train 12303 (risk 50.6%)
2024-09-07,ETW,12003,5733,21.0,79.0,13.0,0.5058054925733583,ELEVATED,MODERATE,ETW: Train 12003 may propagate delay to Train 5733 (risk 50.6%)
2024-09-07,ETW,12304,14854,19.0,21.0,16.0,0.5058054925733583,ELEVATED,MODERATE,ETW: Train 12304 may propagate delay to Train 14854 (risk 50.6%)
2024-09-07,ETW,12403,13237,19.0,71.0,14.0,0.5058054925733583,ELEVATED,MODERATE,ETW: Train 12403 may propagate delay to Train 13237 (risk 50.6%)
2024-09-26,GWL,12410,12724,39.0,12.0,3.0,0.5058013582012025,ELEVATED,MODERATE,GWL: Train 12410 may propagate delay to Train 12724 (risk 50.6%)
2024-09-08,GWL,20658,12001,35.0,15.0,2.0,0.5058013582012025,ELEVATED,MODERATE,GWL: Train 20658 may propagate delay to Train 12001 (risk 50.6%)
2024-09-25,JL,22177,22538,44.0,21.0,22.0,0.5057975555790151,ELEVATED,MODERATE,JL: Train 22177 may propagate delay to Train 22538 (risk 50.6%)
2024-09-18,MFP,13021,15707,2.0,11.0,29.0,0.5057871658332878,ELEVATED,MODERATE,MFP: Train 13021 may propagate delay to Train 15707 (risk 50.6%)
2024-09-14,MFP,4021,15211,0.0,15.0,30.0,0.5057871658332878,ELEVATED,MODERATE,MFP: Train 4021 may propagate delay to Train 15211 (risk 50.6%)
2024-09-17,SHG,19168,4651,48.0,27.0,9.0,0.5057821910929244,ELEVATED,MODERATE,SHG: Train 19168 may propagate delay to Train 4651 (risk 50.6%)
2024-09-15,SHG,15025,19046,47.0,7.0,5.0,0.5057821910929244,ELEVATED,MODERATE,SHG: Train 15025 may propagate delay to Train 19046 (risk 50.6%)
2024-09-19,LNL,11029,1591,30.0,22.0,14.0,0.505779888634274,ELEVATED,MODERATE,LNL: Train 11029 may propagate delay to Train 1591 (risk 50.6%)
2024-09-15,LNL,12127,18520,29.0,22.0,18.0,0.505779888634274,ELEVATED,MODERATE,LNL: Train 12127 may propagate delay to Train 18520 (risk 50.6%)
2024-09-22,LNL,22159,17222,18.0,18.0,20.0,0.505779888634274,ELEVATED,MODERATE,LNL: Train 22159 may propagate delay to Train 17222 (risk 50.6%)
2024-09-10,DVG,7377,22686,31.0,24.0,16.0,0.5057734220849606,ELEVATED,MODERATE,DVG: Train 7377 may propagate delay to Train 22686 (risk 50.6%)
2024-09-01,TNA,10104,17411,33.0,20.0,7.0,0.5057721720548516,ELEVATED,MODERATE,TNA: Train 10104 may propagate delay to Train 17411 (risk 50.6%)
2024-09-12,TNA,12111,17318,22.0,18.0,6.0,0.5057721720548516,ELEVATED,MODERATE,TNA: Train 12111 may propagate delay to Train 17318 (risk 50.6%)
2024-09-28,GWL,12410,22547,26.0,6.0,22.0,0.5057718438696968,ELEVATED,MODERATE,GWL: Train 12410 may propagate delay to Train 22547 (risk 50.6%)
2024-09-02,GWL,12618,12050,17.0,6.0,25.0,0.5057718438696968,ELEVATED,MODERATE,GWL: Train 12618 may propagate delay to Train 12050 (risk 50.6%)
2024-09-12,SWM,19813,22918,0.0,7.0,30.0,0.5057715378757897,ELEVATED,MODERATE,SWM: Train 19813 may propagate delay to Train 22918 (risk 50.6%)
2024-09-23,GWL,12410,19812,39.0,2.0,30.0,0.5057708066230145,ELEVATED,MODERATE,GWL: Train 12410 may propagate delay to Train 19812 (risk 50.6%)
2024-09-20,GWL,20806,12628,39.0,4.0,28.0,0.5057708066230145,ELEVATED,MODERATE,GWL: Train 20806 may propagate delay to Train 12628 (risk 50.6%)
2024-09-24,RC,12164,22705,53.0,60.0,27.0,0.5057706482536237,ELEVATED,MODERATE,RC: Train 12164 may propagate delay to Train 22705 (risk 50.6%)
2024-09-19,LNL,11140,22157,0.0,31.0,1.0,0.5057689288085269,ELEVATED,MODERATE,LNL: Train 11140 may propagate delay to Train 22157 (risk 50.6%)
2024-09-01,LNL,11030,22732,0.0,34.0,4.0,0.5057689288085269,ELEVATED,MODERATE,LNL: Train 11030 may propagate delay to Train 22732 (risk 50.6%)
2024-09-24,LNL,12163,20476,0.0,18.0,10.0,0.5057689288085269,ELEVATED,MODERATE,LNL: Train 12163 may propagate delay to Train 20476 (risk 50.6%)
2024-09-13,HRR,16542,16535,0.0,47.0,18.0,0.505762718571744,ELEVATED,MODERATE,HRR: Train 16542 may propagate delay to Train 16535 (risk 50.6%)
2024-09-30,HRR,16589,16508,0.0,49.0,7.0,0.505762718571744,ELEVATED,MODERATE,HRR: Train 16589 may propagate delay to Train 16508 (risk 50.6%)
2024-09-27,HRR,16542,16535,0.0,32.0,3.0,0.505762718571744,ELEVATED,MODERATE,HRR: Train 16542 may propagate delay to Train 16535 (risk 50.6%)
2024-09-25,HRR,7377,16535,0.0,15.0,4.0,0.505762718571744,ELEVATED,MODERATE,HRR: Train 7377 may propagate delay to Train 16535 (risk 50.6%)
2024-09-05,HRR,7378,16535,0.0,51.0,10.0,0.505762718571744,ELEVATED,MODERATE,HRR: Train 7378 may propagate delay to Train 16535 (risk 50.6%)
2024-09-11,TNA,17058,12620,13.0,21.0,5.0,0.5057592339065305,ELEVATED,MODERATE,TNA: Train 17058 may propagate delay to Train 12620 (risk 50.6%)
2024-09-15,TNA,17318,12128,13.0,37.0,5.0,0.5057592339065305,ELEVATED,MODERATE,TNA: Train 17318 may propagate delay to Train 12128 (risk 50.6%)
2024-09-05,RMA,22175,9625,0.0,22.0,15.0,0.5057575890213923,ELEVATED,MODERATE,RMA: Train 22175 may propagate delay to Train 9625 (risk 50.6%)
2024-09-01,RMA,12416,12478,0.0,45.0,5.0,0.5057575890213923,ELEVATED,MODERATE,RMA: Train 12416 may propagate delay to Train 12478 (risk 50.6%)
2024-09-06,RMA,12974,12926,0.0,65.0,20.0,0.5057575890213923,ELEVATED,MODERATE,RMA: Train 12974 may propagate delay to Train 12926 (risk 50.6%)
2024-09-17,BTE,12416,19715,0.0,48.0,23.0,0.5057568575443804,ELEVATED,MODERATE,BTE: Train 12416 may propagate delay to Train 19715 (risk 50.6%)
2024-09-02,BTE,13240,9417,0.0,28.0,25.0,0.5057568575443804,ELEVATED,MODERATE,BTE: Train 13240 may propagate delay to Train 9417 (risk 50.6%)
2024-09-28,ABR,19410,9558,0.0,189.0,14.0,0.5057514900576198,ELEVATED,MODERATE,ABR: Train 19410 may propagate delay to Train 9558 (risk 50.6%)
2024-09-11,RU,17248,12798,14.0,37.0,11.0,0.5057489762052816,ELEVATED,MODERATE,RU: Train 17248 may propagate delay to Train 12798 (risk 50.6%)
2024-09-03,RU,17249,17230,14.0,9.0,7.0,0.5057489762052816,ELEVATED,MODERATE,RU: Train 17249 may propagate delay to Train 17230 (risk 50.6%)
2024-09-27,RU,7657,16204,13.0,19.0,13.0,0.5057489762052816,ELEVATED,MODERATE,RU: Train 7657 may propagate delay to Train 16204 (risk 50.6%)
2024-09-26,TCR,16605,12617,3.0,2.0,5.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 16605 may propagate delay to Train 12617 (risk 50.6%)
2024-09-19,TCR,18190,13352,3.0,5.0,12.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 18190 may propagate delay to Train 13352 (risk 50.6%)
2024-09-15,TCR,13352,16606,3.0,4.0,17.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 13352 may propagate delay to Train 16606 (risk 50.6%)
2024-09-29,TCR,16650,17229,2.0,2.0,11.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 16650 may propagate delay to Train 17229 (risk 50.6%)
2024-09-01,TCR,16301,12677,0.0,3.0,12.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 16301 may propagate delay to Train 12677 (risk 50.6%)
2024-09-18,TCR,12683,20633,0.0,6.0,4.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 12683 may propagate delay to Train 20633 (risk 50.6%)
2024-09-30,TCR,12683,20633,0.0,4.0,3.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 12683 may propagate delay to Train 20633 (risk 50.6%)
2024-09-15,TCR,18190,13352,0.0,3.0,12.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 18190 may propagate delay to Train 13352 (risk 50.6%)
2024-09-08,TCR,12683,20633,0.0,5.0,3.0,0.5057472395127118,ELEVATED,MODERATE,TCR: Train 12683 may propagate delay to Train 20633 (risk 50.6%)
2024-09-13,TNA,22147,18029,21.0,4.0,2.0,0.5057463589859926,ELEVATED,MODERATE,TNA: Train 22147 may propagate delay to Train 18029 (risk 50.6%)
2024-09-06,BKN,12404,14707,13.0,12.0,19.0,0.5057445502607523,ELEVATED,MODERATE,BKN: Train 12404 may propagate delay to Train 14707 (risk 50.6%)
2024-09-05,KNE,15925,12520,0.0,16.0,26.0,0.5057444735738451,ELEVATED,MODERATE,KNE: Train 15925 may propagate delay to Train 12520 (risk 50.6%)
2024-09-21,KNE,20503,5932,0.0,30.0,26.0,0.5057444735738451,ELEVATED,MODERATE,KNE: Train 20503 may propagate delay to Train 5932 (risk 50.6%)
2024-09-12,KNE,12505,12378,0.0,15.0,24.0,0.5057444735738451,ELEVATED,MODERATE,KNE: Train 12505 may propagate delay to Train 12378 (risk 50.6%)
2024-09-04,KNE,22233,12042,0.0,13.0,25.0,0.5057444735738451,ELEVATED,MODERATE,KNE: Train 22233 may propagate delay to Train 12042 (risk 50.6%)
2024-09-25,CPR,12529,15083,0.0,21.0,16.0,0.5057432589176849,ELEVATED,MODERATE,CPR: Train 12529 may propagate delay to Train 15083 (risk 50.6%)
2024-09-05,CPR,5242,15097,0.0,16.0,6.0,0.5057432589176849,ELEVATED,MODERATE,CPR: Train 5242 may propagate delay to Train 15097 (risk 50.6%)
2024-09-28,CPR,15115,15028,0.0,15.0,10.0,0.5057432589176849,ELEVATED,MODERATE,CPR: Train 15115 may propagate delay to Train 15028 (risk 50.6%)
2024-09-05,CPR,15204,20506,0.0,11.0,3.0,0.5057432589176849,ELEVATED,MODERATE,CPR: Train 15204 may propagate delay to Train 20506 (risk 50.6%)
2024-09-21,CPR,15047,12566,0.0,17.0,7.0,0.5057432589176849,ELEVATED,MODERATE,CPR: Train 15047 may propagate delay to Train 12566 (risk 50.6%)
2024-09-02,CPR,15204,20504,0.0,13.0,5.0,0.5057432589176849,ELEVATED,MODERATE,CPR: Train 15204 may propagate delay to Train 20504 (risk 50.6%)
2024-09-24,CPR,11124,12561,0.0,11.0,15.0,0.5057432589176849,ELEVATED,MODERATE,CPR: Train 11124 may propagate delay to Train 12561 (risk 50.6%)
2024-09-04,GADJ,20490,19411,0.0,15.0,23.0,0.5057428778781955,ELEVATED,MODERATE,GADJ: Train 20490 may propagate delay to Train 19411 (risk 50.6%)
2024-09-20,GADJ,12015,14661,0.0,10.0,26.0,0.5057428778781955,ELEVATED,MODERATE,GADJ: Train 12015 may propagate delay to Train 14661 (risk 50.6%)
2024-09-20,GADJ,20488,19411,0.0,16.0,24.0,0.5057428778781955,ELEVATED,MODERATE,GADJ: Train 20488 may propagate delay to Train 19411 (risk 50.6%)
2024-09-16,GADJ,19031,19615,0.0,7.0,26.0,0.5057428778781955,ELEVATED,MODERATE,GADJ: Train 19031 may propagate delay to Train 19615 (risk 50.6%)
2024-09-15,GADJ,12015,14661,0.0,10.0,26.0,0.5057428778781955,ELEVATED,MODERATE,GADJ: Train 12015 may propagate delay to Train 14661 (risk 50.6%)
2024-09-12,RKMP,22192,11079,14.0,12.0,10.0,0.5057428297822714,ELEVATED,MODERATE,RKMP: Train 22192 may propagate delay to Train 11079 (risk 50.6%)
2024-09-23,RKMP,12976,12214,14.0,8.0,11.0,0.5057428297822714,ELEVATED,MODERATE,RKMP: Train 12976 may propagate delay to Train 12214 (risk 50.6%)
2024-09-12,RKMP,11463,12533,12.0,13.0,10.0,0.5057428297822714,ELEVATED,MODERATE,RKMP: Train 11463 may propagate delay to Train 12533 (risk 50.6%)
